dataset,full_evidence_delta,gated_full_evidence,gated_graph_actions,hybrid_full_evidence,query_id,question_type,support_count,support_recall_delta
hotpot,0.0,1.0,0.0,1.0,5a74c2bd5542996c70cfadda,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74c3f455429979e2882a0a,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a74c6a655429974ef308c5d,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74c85055429916b0164218,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74ce9655429974ef308c6c,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a74cfc75542996c70cfadfe,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a74d4f355429974ef308c79,bridge,2,-0.5
hotpot,0.0,0.0,2.0,0.0,5a74d64055429916b0164223,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74d7685542996c70cfae0a,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a74d92555429929fddd84fa,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74d9c555429929fddd84fb,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a74e5aa5542996c70cfae2e,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a74e6e855429974ef308c8e,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a74e93e55429974ef308c92,comparison,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a74e9c255429974ef308c93,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a74ee175542996c70cfae41,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a74f3f55542993748c8974b,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a74f5155542993748c89750,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a74f63e5542993748c89758,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a74f7405542996c70cfae59,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74f7f15542993748c89765,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a74f8235542993748c89766,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a74f8bd5542993748c8976a,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a74fd6d5542993748c8977d,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a74feb75542996c70cfae6d,comparison,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7502345542993748c89795,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7502715542996c70cfae74,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7503945542996c70cfae76,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75083b5542996c70cfae7e,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a7509175542993748c897a3,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a75092b55429916b0164242,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a750d315542996c70cfae84,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a750de95542993748c897ac,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a751bbe5542993748c897ba,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7526945542993748c897d2,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7528e955429929fddd850e,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75377c55429929fddd8514,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75383a5542996c70cfaeb3,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a753c8c55429916b01642ab,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a753ff455429916b01642bc,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75404a55429916b01642be,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7542425542996c70cfaecc,comparison,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a75428b55429916b01642c8,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a75436155429974ef308cbc,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7543d555429916b01642ce,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75441c55429916b01642cf,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75447b55429974ef308cbf,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a75462d5542996c70cfaed3,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a754fc35542996c70cfaedc,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a7553a95542996c70cfaedf,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7555215542996c70cfaee1,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7558425542992db9473647,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a755f0a5542996c70cfaee7,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7562045542992db947364f,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a75639255429916b01642f7,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7563a45542996c70cfaeec,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75642c5542996c70cfaeed,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a75675d5542992d0ec05f87,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7568805542992db9473658,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a756b175542996c70cfaef7,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a756dd65542996c70cfaef9,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a756fa15542996c70cfaefb,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a7571095542992d0ec05f97,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7571135542992d0ec05f98,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7571835542992db9473669,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7574e25542996c70cfaf01,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7587705542992db9473674,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a758aff5542992d0ec05fb2,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a758c925542992db947367b,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a758ce05542992db947367c,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a758f775542992db9473682,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75a0725542992d0ec05fc9,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a75ac415542992d0ec05fdb,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a75b7475542992d0ec05feb,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75c02f5542992db94736b4,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a75d00a5542992db94736d1,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a75d8a3554299109176e5a6,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75d8dc5542992db94736f0,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75d9c05542992db94736f6,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a75da235542992db94736f9,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a75da6d5542992db94736fa,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a75e06155429976ec32bc60,bridge,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a75e16055429976ec32bc6a,bridge,2,-0.5
hotpot,0.0,1.0,1.0,1.0,5a75e29f5542992d0ec0600c,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a75e33855429976ec32bc74,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a75e3845542994ccc91864e,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a75e60e55429976ec32bc88,bridge,2,-0.5
hotpot,0.0,1.0,2.0,1.0,5a75e62f5542992d0ec06013,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75e67d5542992db9473709,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a75eb125542994ccc918659,comparison,2,0.0
hotpot,-1.0,0.0,1.0,1.0,5a75eda35542994ccc918661,bridge,2,-0.5
hotpot,0.0,1.0,2.0,1.0,5a75f0bf5542994ccc91866b,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a75f0ea5542994ccc91866c,bridge,2,0.5
hotpot,0.0,1.0,2.0,1.0,5a75f32055429976ec32bcb7,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a75f79555429976ec32bcca,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75fa14554299109176e5dc,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a75fa8c55429976ec32bcda,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a75fbe855429976ec32bcde,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a7600275542994ccc91867a,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a7602d8554299109176e5fb,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7605f85542994ccc91868d,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a76067e55429976ec32bce9,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a760ab65542994ccc918697,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a760dcd5542994ccc9186a1,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a760faa5542994ccc9186a8,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a76139b5542994ccc9186be,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a7613c15542994ccc9186bf,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7615fb5542992db9473727,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7618d85542994ccc9186cf,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7619765542992db9473728,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a761e855542994ccc9186e0,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7621bb554299109176e650,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7622d75542994ccc9186f1,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a76244c554299109176e65d,bridge,2,0.5
hotpot,0.0,1.0,2.0,1.0,5a762a645542992d0ec0603d,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7630105542992d0ec0605a,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7631c05542994ccc91870b,comparison,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7631cd5542994ccc91870c,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a76334c5542994ccc918710,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a7633ad5542992db9473741,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7633ff5542994ccc918712,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7634f155429976ec32bd6b,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a76364d5542994ccc918719,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7636fb55429976ec32bd79,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a763986554299109176e6bd,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a76404b5542994ccc91873d,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7642f7554299109176e6e8,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7643675542994ccc918747,comparison,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7647505542992d0ec06089,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7647b85542992d0ec0608a,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7651825542992d0ec060a3,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7652435542992d0ec060a5,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7652785542992db9473760,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a76538d5542992db9473764,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7653d25542992db9473765,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a765fe85542992d0ec060c5,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7663665542992d0ec060d3,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a7698c2554299373536010d,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a769b0d5542993569682c50,comparison,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a769b115542993569682c51,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a76a0005542993569682c64,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a76a1a35542993735360122,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a76a8bb5542993569682c76,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a76bbe85542993735360191,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a76c98855429972597f13d0,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a76cb9b55429966f1a36bf2,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a76d15e55429966f1a36bfa,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a76db3555429972597f13e7,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a76dc2d55429972597f13eb,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a76e88555429972597f13f4,bridge,2,0.5
hotpot,0.0,1.0,1.0,1.0,5a76f22055429972597f13fa,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a76f45a5542994aec3b719b,bridge,2,0.5
hotpot,-1.0,0.0,2.0,1.0,5a76f5b155429972597f1400,bridge,2,-0.5
hotpot,0.0,0.0,0.0,0.0,5a76f7e855429972597f1404,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a76fda05542994aec3b71b0,comparison,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a770bb855429937353601b5,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a770d785542993569682cad,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a770eb65542994aec3b71d4,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77101d5542994aec3b71d7,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77121a5542994aec3b71db,comparison,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a77137455429972597f142a,bridge,2,-0.5
hotpot,0.0,1.0,1.0,1.0,5a77152355429966f1a36c2e,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7716ee55429937353601cc,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a77174f55429966f1a36c4c,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a771d6155429966f1a36c6d,bridge,2,0.5
hotpot,0.0,1.0,2.0,1.0,5a771de05542993569682cc8,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a771e0b55429966f1a36c75,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a771e3255429966f1a36c78,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7720d05542993569682cde,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7723ce55429966f1a36c9f,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7723fa55429966f1a36ca0,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7724715542994aec3b71fd,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a772c925542993735360208,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a772e465542994aec3b7209,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7730015542994aec3b7210,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77309d55429972597f1487,comparison,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7730f255429972597f148c,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77321355429972597f1493,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77322055429972597f1494,bridge,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a7732dc55429972597f149b,bridge,2,-0.5
hotpot,0.0,0.0,0.0,0.0,5a7734ce5542993735360217,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a7735f55542994aec3b7226,bridge,2,0.5
hotpot,1.0,1.0,1.0,0.0,5a7736bc554299373536021b,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a7736d85542994aec3b722b,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7736ef55429972597f14a7,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a77372b554299373536021c,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7739e255429972597f14ad,comparison,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a773ae055429972597f14b0,bridge,2,-0.5
hotpot,0.0,1.0,0.0,1.0,5a773c5c55429966f1a36cbb,bridge,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a773d8955429966f1a36cc4,bridge,2,-0.5
hotpot,0.0,1.0,2.0,1.0,5a773e3955429972597f14c9,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a773ec45542994aec3b7245,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77415b55429966f1a36cd2,bridge,2,0.0
hotpot,-1.0,0.0,1.0,1.0,5a7741775542994aec3b724f,bridge,2,-0.5
hotpot,1.0,1.0,1.0,0.0,5a7744555542994aec3b725b,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a7744e45542993569682d37,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77474855429972597f14e4,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a774a9855429972597f14ea,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a774c0155429966f1a36ce2,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a774e9c55429972597f14f3,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a77510b5542994aec3b728b,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7754d85542993735360234,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7759fc5542993569682d60,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a775cdb5542993735360244,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a775e095542994aec3b72b4,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a775f615542993735360250,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a775f8a5542994aec3b72ba,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7760165542993569682d74,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77626b5542993569682d77,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77671255429966f1a36d21,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77685e5542993569682d83,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7768cb5542993569682d88,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a77691455429966f1a36d2b,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7769a35542993569682d8f,comparison,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a776a805542993735360269,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a776ac75542993569682d9b,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a776bc855429966f1a36d3a,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a776cfa5542993735360274,bridge,2,0.5
hotpot,0.0,0.0,0.0,0.0,5a776fc15542997042120a3a,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a7770f855429966f1a36d4e,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a77724455429972597f153e,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77727555429972597f1540,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a7774e155429967ab10518d,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77769e5542997042120a65,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77789d55429949eeb29e4e,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a777ca855429949eeb29e6a,comparison,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a7780e855429949eeb29e9f,bridge,2,0.5
hotpot,1.0,1.0,1.0,0.0,5a77846f5542995d83181187,bridge,2,0.5
hotpot,0.0,1.0,0.0,1.0,5a7785af55429949eeb29ec2,comparison,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77863555429949eeb29ec6,comparison,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7787b655429949eeb29ed3,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a77897f55429949eeb29edc,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a778a165542995d831811a9,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a778a3b5542992a6e59dec7,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a778a8e5542992a6e59deca,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a778b345542992a6e59decf,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a778c215542995d831811ba,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a778ce55542995d831811c0,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a778d7855429967ab1051fa,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a778e8755429949eeb29ef4,bridge,2,0.5
hotpot,0.0,0.0,2.0,0.0,5a778f515542995d831811cd,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7790ed5542992a6e59defb,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77919d5542995d831811dd,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a7793275542992a6e59df04,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a7796e05542992a6e59df0f,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a7797175542992a6e59df10,bridge,2,0.0
hotpot,-1.0,0.0,2.0,1.0,5a77984d5542992a6e59df14,bridge,2,-0.5
hotpot,0.0,0.0,2.0,0.0,5a779fd95542997042120ab5,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a77a14655429949eeb29f13,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a77a15b5542995d83181226,bridge,2,0.5
hotpot,1.0,1.0,2.0,0.0,5a77a44d5542997042120aba,bridge,2,0.5
hotpot,0.0,1.0,2.0,1.0,5a77a4fd5542997042120abc,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a77a65b5542992a6e59df57,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77a7695542997042120ac4,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77a7db5542995d8318124d,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a77a8b45542995d83181253,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a77a9df55429967ab10521c,bridge,2,0.5
hotpot,0.0,0.0,1.0,0.0,5a77aa095542995d83181260,bridge,2,0.0
hotpot,0.0,0.0,1.0,0.0,5a77aa8655429949eeb29f22,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77ace855429967ab105223,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77ad2f55429967ab105225,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a77afcd5542997042120adf,comparison,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a77b0395542997042120ae1,bridge,2,0.5
hotpot,-1.0,0.0,2.0,1.0,5a77b13655429967ab105235,bridge,2,-0.5
hotpot,0.0,1.0,0.0,1.0,5a77b1a75542992a6e59df8d,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77b6325542997042120af7,comparison,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77b6535542995d83181274,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77b6c85542992a6e59df96,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a77ba6c55429967ab10524c,bridge,2,0.5
hotpot,1.0,1.0,2.0,0.0,5a77baac5542992a6e59dfa2,bridge,2,0.5
hotpot,1.0,1.0,2.0,0.0,5a77bc9955429967ab105256,bridge,2,0.5
hotpot,0.0,0.0,2.0,0.0,5a77beae5542992a6e59dfae,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77bef05542992a6e59dfaf,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77c09555429967ab105262,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77c0c05542995d831812a1,bridge,2,0.0
hotpot,0.0,0.0,2.0,0.0,5a77c1505542997042120b1b,bridge,2,0.0
hotpot,1.0,1.0,1.0,0.0,5a77c1d95542995d831812a6,bridge,2,0.5
hotpot,0.0,0.0,0.0,0.0,5a77c3d55542995d831812af,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77c4fe55429967ab10527b,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77c60255429967ab105285,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77c74155429967ab105291,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77c8905542995d831812ce,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77ca3955429967ab1052a3,comparison,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a77cb335542997042120b3a,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77cb5e55429967ab1052a7,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77cba65542995d831812e2,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77d12755429967ab1052b8,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77d25555429949eeb29f6c,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77d2d25542992a6e59dfe2,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a77d31c55429967ab1052c0,bridge,2,0.5
hotpot,0.0,0.0,2.0,0.0,5a77d3f555429967ab1052c5,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77d4eb55429949eeb29f74,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77d5b855429949eeb29f77,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77dadd5542997042120b59,bridge,2,0.0
hotpot,0.0,0.0,0.0,0.0,5a77ddb855429967ab1052d8,bridge,2,0.0
hotpot,0.0,1.0,1.0,1.0,5a77e2095542995d8318131d,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a77e62b5542992a6e59dfea,bridge,2,0.5
hotpot,0.0,0.0,2.0,0.0,5a77e96c5542995d8318132d,bridge,2,0.0
hotpot,1.0,1.0,2.0,0.0,5a77e9c055429949eeb29fa6,bridge,2,0.5
hotpot,0.0,0.0,1.0,0.0,5a77edf955429967ab1052e8,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77f2af5542995d83181333,comparison,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a77f4755542992a6e59e01f,bridge,2,0.0
hotpot,0.0,1.0,2.0,1.0,5a78a84d554299148911f8fd,bridge,2,0.0
hotpot,0.0,1.0,0.0,1.0,5a78ad26554299148911f913,bridge,2,0.0
